id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
135666,article,raab_fv:1955,,,1955,,Free-Will and the Ambiguity of `Could',Free-Will and the Ambiguity of ‘Could',,,,the-philosophical-review,64,,60--77,60,,,,,,,,,,,,,,,,,,,english,false,,,raab_fv,,,1:determinism;2:free_will
135667,incollection,raab_fv:1963,,,1963,,The Relevance of Morals to Our Denials of Responsibility,The Relevance of Morals to Our Denials of Responsibility,,,,,,,351--364,351,,,,,,,,,,,,,,,,,,,english,false,,,raab_fv,,,1:action;2:responsibility
135668,article,raab_j:2018,,,2018,,"Aristotle, Logic, and \textsc{quarc}","Aristotle, Logic, and quarc",,,,history-and-philosophy-of-logic,39,4,305--340,305,,,,,,,,,,,,,,,,,10.1080/01445340.2018.1467198,,english,false,,,raab_j,,,1:logic
135669,article,raaflaub_ka:1988,,,1988,,Homer and the Beginning of Political Thought in Greece,Homer and the Beginning of Political Thought in Greece,,,,proceedings-of-the-boston-area-colloquium-in-ancient-philosophy,4,,1--25,1,,,,,,,,,,,,,,,,,,,english,false,,,raaflaub_ka,,,1:political_philosophy
135670,book,raaflaub_ka:2016,,,2016,,The Adventure of the Human Intellect,The Adventure of the Human Intellect,The Adventure of the Human Intellect,The Adventure of the Human Intellect,,,,,,,,,"Hoboken, New Jersey",,,john-wiley-and-sons-inc,,,,,,,,,,,,,english,false,,,,raaflaub_ka,,
135671,incollection,raaijmakers:2000,,,2000,,Learning Distributed Linguistic Classes,Learning Distributed Linguistic Classes,,,,,,,55--60,55,,,,,,,,,,,,,,,,,,,english,false,,,raaijmakers,,,1:ai;2:machine_learning;3:machine_language_learning
135672,article,raatikainen:1998,,,1998,,On Interpreting Chaitin's Incompleteness Theorem,On Interpreting Chaitin's Incompleteness Theorem,,,,journal-of-philosophical-logic,27,6,569--586,569,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:logic;2:in_completeness
135673,article,raatikainen:2000,,,2000,,The Concept of Truth in a Finite Universe,The Concept of Truth in a Finite Universe,,,,journal-of-philosophical-logic,29,6,617--633,617,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:truth
135674,article,raatikainen:2003,,,2003,,Is Quine a Verificationist?,Is Quine a Verificationist?,,,,the-southern-journal-of-philosophy,41,3,399--409,399,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:metaphysics;2:empiricism
135675,article,raatikainen:2003b,,,2003,,More on Putnam and Tarski,More on Putnam and Tarski,,,,synthese,135,1,37--47,37,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:ontology;2:ontological_relativity;3:model_theoretic_argument
135676,article,raatikainen:2004,,,2004,,Conceptions of Truth in Intuitionism,Conceptions of Truth in Intuitionism,,,,history-and-philosophy-of-logic,25,2,131--145,131,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:truth
135677,article,raatikainen:2005,,,2005,,On How to Avoid the Indeterminacy of Translation,On How to Avoid the Indeterminacy of Translation,,,,the-southern-journal-of-philosophy,43,3,395--413,395,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:representation;2:meaning_skepticism;3:indeterminacy_of_translation
135678,article,raatikainen:2005a,,,2005,,Truth and Provability -- A Comment on Redhead,Truth and Provability – A Comment on Redhead,,,,the-british-journal-for-the-philosophy-of-science,56,3,611--613,611,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:logic;2:in_completeness;3:goedel_s_theorem
135679,article,raatikainen:2005b,,,2005,,On Horwich's Way Out,On Horwich's Way Out,,,,analysis,65,3,175--177,175,,,,,,,,,,,,,,,,,10.1093/analys/65.3.175,,english,false,,,raatikainen,,,
135680,incollection,raatikainen:2008,,,2008,,``Mirage Realism'' or ``Positivism in Naturalism's Clothing''?,“Mirage Realism” or “Positivism in Naturalism's Clothing”?,,,,,,,63--70,63,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:metaphysics
135681,article,raatikainen:2008a,,,2008,,On Rules of Inference and the Meaning of Logical Constants,On Rules of Inference and the Meaning of Logical Constants,,,,analysis,68,4,282--287,282,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:logic;2:logical_connectives;3:invariantism_about_logical_constants
135682,incollection,raatikainen:2008b,,,2008,,"Truth, Meaning, and Translation","Truth, Meaning, and Translation",,,,,,,247--262,247,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:truth;2:tarski_truth
135683,article,raatikainen:2011,,,2011,,On Carnap Sentences,On Carnap Sentences,,,,analysis,71,2,245--246,245,,,,,,,,,,,,,,,,,,,english,false,,,raatikainen,,,1:structuralism;2:informational_structuralism;3:ramsification
