id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
184962,article,yu_acl:2003,,,2003,,Pluractionality in Chechen,Pluractionality in Chechen,,,,natural-language-semantics,11,11,3,3,289--321,289,,,,,,,,,,,,,,,,,,,english,false,,,yu_acl,,,1:linguistics
184963,article,yu_ad:2016,,,2016,,Epistemic Modals and Sensitivity to Contextually-Salient Partitions,Epistemic Modals and Sensitivity to Contextually-Salient Partitions,,,,thought,5,5,2,2,134--146,134,,,,,,,,,,,,,,,,,,,english,false,,,yu_ad,,,1:epistemology;2:epistemic_modals
184964,article,yu_ad:2017,,,2017,,Can Alethic Pluralists Maintain Compositionality?,Can Alethic Pluralists Maintain Compositionality?,,,,the-philosophical-quarterly,67,67,268,268,625--632,625,,,,,,,,,,,,,,,,,,,english,false,,,yu_ad,,,1:truth;2:pluralism_about_truth
184965,article,yu_ad:2017a,,,2017,,A Modal Account of Propositions,A Modal Account of Propositions,,,,dialectica,71,71,4,4,463--488,463,,,,,,,,,,,,,,,,,10.1111/1746-8361.12193,,english,false,,,yu_ad,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
184966,incollection,yu_c:2014,,,2014,,Linking Words to World: An Embodiment Perspective,Linking Words to World: An Embodiment Perspective,,,,,,,,,139--149,139,,,,,,,,,,,,,,,,,,,english,false,,,yu_c,,,2:cognition;3:embodied_cognition
184967,book,yu_flt:2020,,,2020,,Subjectivism and Interpretative Methodology in Theory and Practice,Subjectivism and Interpretative Methodology in Theory and Practice,,,,,,,,,,,,,London,,,anthem-press,,,,,,,,,,,,,english,false,,,yu_flt,,,
184968,incollection,yu_j:1997,,,1997,,Two Conceptions of Hylomorphism in \emph{Metaphysics ZH$/Theta$},Two Conceptions of Hylomorphism in Metaphysics ZH/Theta,,,,,,,,,119--146,119,,,,,,,,,,,,,,,,,,,english,false,,,yu_j,,,1:complexity;2:hylomorphism
184969,article,yu_j:2000,,,2000,,Justice in the ``Republic:'' An Evolving Paradox,Justice in the “Republic:” An Evolving Paradox,,,,history-of-philosophy-quarterly,17,17,2,2,121--141,121,,,,,,,,,,,,,,,,,,,english,false,,,yu_j,,,1:political_philosophy
184970,article,yu_j:2001,,,2001,,Aristotle on ``Eudaimonia'': after Plato's ``Republic'',Aristotle on “Eudaimonia”: after Plato's “Republic”,,,,history-of-philosophy-quarterly,18,18,2,2,115--138,115,,,,,,,,,,,,,,,,,,,english,false,,,yu_j,,,1:feeling;2:happiness;3:eudaimonia
184971,article,yu_j:2001a,,,2001,,What is the Focal Meaning of Being in Aristotle?,What is the Focal Meaning of Being in Aristotle?,,,,apeiron,34,34,3,3,205--231,205,,,,,,,,,,,,,,,,,,,english,false,,,yu_j,,,1:ontology;2:being;3:analogy_of_being
184972,book,yu_j:2003,,,2003,,The Structure of Being in Aristotle's \emph{Metaphysics},The Structure of Being in Aristotle's Metaphysics,,,,,,,52,52,,,,the_new_synthese_historical_library,Dordrecht,,,kluwer-academic-publishers,,,,,,,,,,,,,english,false,,,yu_j,,,1:ontology;2:being;3:analogy_of_being
184973,article,yu_p-fuller:1986,,,1986,,A Critique of Dennett,A Critique of Dennett,,,,synthese,66,66,,,453--476,453,,,,,,,,,,,,,,,,,,,english,false,,,yu_p;fuller_g,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
184974,article,yu_p:1979,,,1979,,On the Gricean Program about Meaning,On the Gricean Program about Meaning,,,,linguistics-and-philosophy,3,3,2,2,273--288,273,,,,,,,,,,,,,,,,,,,english,false,,,yu_p,,,1:representation;2:speaker_meaning
184975,article,yu_q:1992,,,1992,,"Consistency, Mechanicalness, and the Logic of the Mind","Consistency, Mechanicalness, and the Logic of the Mind",,,,synthese,90,90,,,145--179,145,,,,,,,,,,,,,,,,,,,english,false,,,yu_q,,,
184976,article,yu_s-zenker:2020,,,2020,,"Schemes, Critical Questions, and Complete Argument Evaluation","Schemes, Critical Questions, and Complete Argument Evaluation",,,,argumentation,34,34,4,4,469--498,469,,,,,,,,,,,,,,,,,10.1007/s10503-020-09512-4,,english,false,,,yu_s;zenker_f,,,1:argumentation;2:informal_logic;3:formal_argument_analysis
184977,book,yuan_h:2016,,,2016,,Die enge Pforte zur Weisheit.~Kommentar zur Methodenlehre in Kants \emph{Kritik der praktischen Vernunft},Die enge Pforte zur Weisheit. Kommentar zur Methodenlehre in Kants Kritik der praktischen Vernunft,,,,,,,,,,,,,"W{\""u}rzburg",,,konigshausen-neumann,,,,,,,,,,,,,ngerman,false,,,yuan_h,,,1:ethics
184978,article,yuan_y-ju:2015,,,2015,,Rational Evaluation in Belief Revision,Rational Evaluation in Belief Revision,,,,synthese,192,192,7,7,2311--2336,2311,,,,,,,,,,,,,,,,,,,english,false,,,yuan_y;ju_s,,,1:rationality;2:belief_revision
184979,article,yuan_y:2017,,,2017,,Rational Metabolic Revision Based on Core Beliefs,Rational Metabolic Revision Based on Core Beliefs,,,,synthese,194,194,6,6,2121--2146,2121,,,,,,,,,,,,,,,,,,,english,false,,,yuan_y,,,1:rationality;2:belief_revision
184980,incollection,yuasa:1995,,,1995,,A Historical View of the Japanese Response to Kant's Philosophy,A Historical View of the Japanese Response to Kant's Philosophy,,,,,,,,,1227--1244,1227,,,,,,,,,,,,,,,,,,,english,false,,,yuasa,,,1:history_of_philosophy
184981,book,yudell_m:2014,,,2014,,Race Unmasked: Biology and Race in the Twentieth Century,Race Unmasked: Biology and Race in the Twentieth Century,,,,,,,,,,,,,New York,,,columbia-university-press,,,,,,,,,,,,,english,false,,,yudell_m,,,1:political_philosophy;2:discrimination;3:race
184982,incollection,yudell_z:2017,,,2017,,Introduction,Introduction,,,,,,,,,1--11,1,,,,,,,,,,,,,,,,,,,english,false,,,yudell_z,,,1:metaphysics
184983,incollection,yudin:1981,,,1981,,The Sociological and the Methodological in the Study of Changes in Science,The Sociological and the Methodological in the Study of Changes in Science,,,,,,,,,105--111,105,,,,,,,,,,,,,,,,,,,english,false,,,yudin,,,1:science;2:theory_change
184984,incollection,yuengert:2016,,,2016,,The Space Between Choice and Our Models of It: Practical Wisdom and Normative Economics,The Space Between Choice and Our Models of It: Practical Wisdom and Normative Economics,,,,,,,,,165--184,165,,,,,,,,,,,,,,,,,,,english,false,,,yuengert,,,1:economics
