id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
103450,incollection,ma_j-knight:1999,,,1999,,An Approach to the Frame Problem Based on Set Operations,An Approach to the Frame Problem Based on Set Operations,,,,,,,95--102,95,,,,,,,,,,,,,,,,,,,english,false,,,ma_j;knight_b,,,1:causation;2:causal_reasoning;3:frame_problem
103451,incollection,ma_jo:2009,,,2009,,The City as Memory,The City as Memory,,,,,,,248--259,248,,,,,,,,,,,,,,,,,,,english,false,,,ma_jo,,,1:history_of_philosophy
103452,incollection,ma_mq:2000,,,2000,,Reflections Upon ``\emph{My} [Unreflected] \emph{Life}'': M.~Merleau-Ponty and Lyn Hejinian's Poetics of ``Genetic Phenomenology'' in \emph{My Life},Reflections Upon “My [Unreflected] Life”: M. Merleau-Ponty and Lyn Hejinian's Poetics of “Genetic Phenomenology” in My Life,,,,,,,17--38,17,,,,,,,,,,,,,,,,,,,english,false,,,ma_mq,,,
103453,incollection,ma_mq:2005,,,2005,,"Becoming Phenomenology: Style, Poetic Texture, and the Pragmatic Turn in Gilles Deleuze and Michel Serres","Becoming Phenomenology: Style, Poetic Texture, and the Pragmatic Turn in Gilles Deleuze and Michel Serres",,,,,,,97--118,97,,,,,,,,,,,,,,,,,,,english,false,,,ma_mq,,,
103454,incollection,ma_mq:2007,,,2007,,``In an Instant of Time'': The Imagist Perception and the Phenomenology of the ``Upsurge'' of the Present in Ezra Pound's \emph{Cantos},“In an Instant of Time”: The Imagist Perception and the Phenomenology of the “Upsurge” of the Present in Ezra Pound's Cantos,,,,,,,47--64,47,,,,,,,,,,,,,,,,,,,english,false,,,ma_mq,,,
103455,incollection,ma_mq:2011,,,2011,,Percolated Nearness: Immanence of Life and a Material Phenomenology of Time,Percolated Nearness: Immanence of Life and a Material Phenomenology of Time,,,,,,,639--652,639,,,,,,,,,,,,,,,,,,,english,false,,,ma_mq,,,
103456,incollection,ma_mq:2018,,,2018,,"``Negative Seeing'': Robert Smithson, Earth Art, and the Eco-Phenomenology of ``Mirror Displacements''","“Negative Seeing”: Robert Smithson, Earth Art, and the Eco-Phenomenology of “Mirror Displacements”",,,,,,,321--338,321,,,,,,,,,,,,,,,,,,,english,false,,,ma_mq,,,1:biology;2:ecology
103457,book,ma_t:2023,,,2023,,History of the Development of Chinese Chan Thought,History of the Development of Chinese Chan Thought,,,,,,,,,,,Cham,,,springer-nature,,,,,,,,,,,10.1007/978-981-99-5686-9,,english,false,,,ma_t,,,
103458,incollection,ma_y-wilkins:1991,,,1991,,Induction of Uncertain Rules and the Sociopathicity Property,Induction of Uncertain Rules and the Sociopathicity Property,,,,,,,238--245,238,,,,,,,,,,,,,,,,,,,english,false,,,ma_y;wilkins_dc,,,1:ai;2:machine_learning
103459,article,maag_r:2019,,,2019,,"D{\""u}rfen wir Tiere t{\""o}ten?",Dürfen wir Tiere töten?,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2019-09-23-maag,ngerman,false,,https://creativecommons.org/licenses/by/3.0/,maag_r,,,
