id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
102431,incollection,lu_c:2006,,,2006,,Whose Principles? Whose Institutions? Legitimacy Challenges for ``Humanitarian Interventions'',Whose Principles? Whose Institutions? Legitimacy Challenges for “Humanitarian Interventions”,,,,,,,,,188--216,188,,,,,,,,,,,,,,,,,,,english,false,,,lu_c,,,1:social_philosophy;2:war
102432,book,lu_c:2017,,,2017,,Justice and Reconciliation in World Politics,Justice and Reconciliation in World Politics,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/cbo9781108329491,,english,false,,,lu_c,,,1:political_philosophy;2:international_relations
102433,article,lu_m:2013,,,2013,,Explaining the Wrongness of Cannibalism,Explaining the Wrongness of Cannibalism,,,,american-catholic-philosophical-quarterly,87,87,3,3,433--458,433,,,,,,,,,,,,,,,,,,,english,false,,,lu_m,,,1:ethics
102434,article,lu_mt:2017,,,2017,,"Love, Freedom, and Morality in Kant and Dietrich von Hildebrand","Love, Freedom, and Morality in Kant and Dietrich von Hildebrand",,,,american-catholic-philosophical-quarterly,91,91,4,4,703--717,703,,,,,,,,,,,,,,,,,,,english,false,,,lu_mt,,,1:feeling;2:friendship;3:love
102435,incollection,lu_r:2017,,,2017,,The Virtues in Heaven,The Virtues in Heaven,,,,,,,,,81--96,81,,,,,,,,,,,,,,,,,,,english,false,,,lu_r,,,1:religion;2:heaven_and_hell
102436,book,lu_z:1989,,,1989,,Mathematical Logic for Computer Science,Mathematical Logic for Computer Science,,,,,,,,,,,,,Singapore,,,world-scientific-publishing-co,,,,,,,,,,,,,english,false,,,lu_z,,,1:logic;2:applied_logic;3:logic_in_ai
102437,book,lu_z:1998,,,1998,,Mathematical Logic for Computer Science,Mathematical Logic for Computer Science,,,,,,,,,,,,,Singapore,,,world-scientific-publishing-co,,2,,,,,,,,,,,english,false,,,lu_z,,,1:logic;2:applied_logic;3:logic_in_ai
102438,article,luadler:2013,,,2013,,The Objects and the Formal Truth of Kantian Analytic Judgments,The Objects and the Formal Truth of Kantian Analytic Judgments,,,,history-of-philosophy-quarterly,30,30,2,2,177--193,177,,,,,,,,,,,,,,,,,,,english,false,,,luadler,,,1:representation;2:analyticity
102439,article,luadler:2014,,,2014,,Kant on the Logical Form of Singular Judgements,Kant on the Logical Form of Singular Judgements,,,,kantian-review,19,19,3,3,367--392,367,,,,,,,,,,,,,,,,,,,english,false,,,luadler,,,1:ontology;2:singular_existentials
102440,article,luadler:2017,,,2017,,Kant and the Normativity of Logic,Kant and the Normativity of Logic,,,,european-journal-of-philosophy,25,25,2,2,207--230,207,,,,,,,,,,,,,,,,,,,english,false,,,luadler,,,1:logic;2:normativity_of_logic
102441,book,luadler:2018,,,2018,,Kant and the Science of Logic: A Historical and Philosophical Reconstruction,Kant and the Science of Logic: A Historical and Philosophical Reconstruction,,,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780190907136.001.0001,,english,false,,,luadler,,,1:logic
102442,incollection,luadler:2018a,,,2018,,From Logical Calculus to Logical Formality: What Kant Did with Euler's Circles,From Logical Calculus to Logical Formality: What Kant Did with Euler's Circles,,,,,,,,,35--55,35,,,,,,,,,,,,,,,,,,,english,false,,,luadler,,,1:logic;2:nature_of_logic
102443,incollection,luadler:2018b,,,2018,,Between Du Ch{\^a}telet's Leibniz Exegesis and Kant's Early Philosophy: A Study of Their Responses to the \emph{vis viva} Controversy,Between Du Châtelet's Leibniz Exegesis and Kant's Early Philosophy: A Study of Their Responses to the vis viva Controversy,,,,,,,,,177--194,177,,,,,,,,,,,,,,,,,,,english,false,,,luadler,,,1:biology;2:life
102444,book,luadler:2023,,,2023,,"Kant, Race, and Racism: Views from Somewhere","Kant, Race, and Racism: Views from Somewhere",,,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780197685211.001.0001,,english,false,,,luadler,,,
