id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
133272,incollection,prabhu_j:1989,,,1989,,The Idea of Reincarnation,The Idea of Reincarnation,,,,,,,65--80,65,,,,,,,,,,,,,,,,,,,english,false,,,prabhu_j,,,1:religion;2:immortality
133273,incollection,pradaoropeza:2002,,,2002,,Phenomenology and Literary Aesthetics,Phenomenology and Literary Aesthetics,,,,,,,171--182,171,,,,,,,,,,,,,,,,,,,english,false,,,pradaoropeza,,,1:aesthetics;2:literature
133274,incollection,prade:1987,,,1987,,Some Issues in Approximate and Plausible Reasoning in the Framework of a Possibility Theory-Based Approach,Some Issues in Approximate and Plausible Reasoning in the Framework of a Possibility Theory-Based Approach,,,,,,,263--288,263,,,,,,,,,,,,,,,,,,,english,false,,,prade,,,1:psychology;2:intelligence
133275,book,prade:1998,,,1998,,{ECAI-98}.~Proceedings of the Thirteenth European Conference on Artificial Intelligence,ECAI-98. Proceedings of the Thirteenth European Conference on Artificial Intelligence,{ECAI-98}.~Proceedings of the Thirteenth European Conference on Artificial Intelligence,ECAI-98. Proceedings of the Thirteenth European Conference on Artificial Intelligence,,,,,,,,,"Hoboken, New Jersey",,,john-wiley-and-sons-inc,,,,,,,,,,,,,english,false,,,,prade,,1:ai
133276,article,pradeau:1995,,,1995,,"{\^E}tre quelque part, occuper une place.~Topos et Chora dans le Tim{\'e}e","Être quelque part, occuper une place. Topos et Chora dans le Timée",,,,les-etudes-philosophiques,49,3,375--399,375,,,,,,,,,,,,,,,,,,,french,false,,,pradeau,,,1:properties;2:locational_properties
133277,book,pradeau:1997,,,1997,,"Le monde de la politique.~La philosophie politique du r{\'e}cit atlante de Platon, \emph{Tim{\'e}e} (17-27) et \emph{Critias}","Le monde de la politique. La philosophie politique du récit atlante de Platon, Timée (17-27) et Critias",,,,,,8,,,,international_plato_studies,Sankt Augustin b.~Bonn,,,academia-verlag,,,,,,,,,,,,,french,false,,,pradeau,,,1:political_philosophy
133278,book,pradeau:2001,,,2001,,Platon: les formes intelligibles.~Sur la forme intelligible et la participations dans les dialogues platoniciens,Platon: les formes intelligibles. Sur la forme intelligible et la participations dans les dialogues platoniciens,Platon: les formes intelligibles.~Sur la forme intelligible et la participations dans les dialogues platoniciens,Platon: les formes intelligibles. Sur la forme intelligible et la participations dans les dialogues platoniciens,,,,,,,,d_e_bats_philosophiques,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,,,pradeau,,1:representation;2:ideas;3:intelligible_species
133279,incollection,pradeau:2001a,,,2001,,La econom{\'{\i}}a pol{\'{\i}}tica de las \emph{Leyes}.~Observaciones sobre la instituci{\'o}n de los \emph{kl{\=e}roi},La economía política de las Leyes. Observaciones sobre la institución de los klēroi,,,,,,,,,,,,,,,,,,,,,,,,,,,spanish,false,,,pradeau,,,1:economics
133280,article,pradeau:2006,,,2006,,Enchanting the Souls on Plato's Conception of Law and ``Preambles'',Enchanting the Souls on Plato's Conception of Law and “Preambles”,,,,proceedings-of-the-boston-area-colloquium-in-ancient-philosophy,21,,125--154,125,,,,,,,,,,,,,,,,,,,english,false,,,pradeau,,,1:law
133281,incollection,pradeau:2007,,,2007,,Tumescence and Spiritual Seed in the \emph{Phaedrus},Tumescence and Spiritual Seed in the Phaedrus,,,,,,,153--166,153,,,,,,,,,,,,,,,,,,,english,false,,,pradeau,,,1:history_of_philosophy
133282,incollection,pradeau:2009,,,2009,,The Forging of the Soul in Plato's \emph{Philebus},The Forging of the Soul in Plato's Philebus,,,,,,,313--319,313,,,,,,,,,,,,,,,,,,,english,false,,,pradeau,,,1:persons;2:soul
133283,book,pradelle:2000,,,2000,,"L'arch{\'e}ologie du monde.~Constitution de l'espace, id{\'e}alisme et intuitionnisme chez Husserl","L'archéologie du monde. Constitution de l'espace, idéalisme et intuitionnisme chez Husserl",,,,,,157,,,,phaenomenologica,Dordrecht,,,kluwer-academic-publishers,,,,,,,,,,,,,french,false,,,pradelle,,,1:space_spacetime
133284,incollection,pradelle:2010,,,2010,,Husserl contra Carnap : la d{\'e}marcation des sciences,Husserl contra Carnap : la démarcation des sciences,,,,,,,157--190,157,,,,,,,,,,,,,,,,,,,french,false,,,pradelle,,,1:science
133285,book,pradelle:2012,,,2012,,Par-del{\`a} de la r{\'e}volution copernicienne.~Sujet transcendantal et facult{\'e}s chez Kant et Husserl,Par-delà de la révolution copernicienne. Sujet transcendantal et facultés chez Kant et Husserl,,,,,,,,,,e_pim_e_th_e_e,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,,pradelle,,,1:metaphysics;2:perspectivalism;3:subjectivity
133286,book,pradelle:2013,,,2013,,G{\'e}n{\'e}alogie de la raison.~Essai sur l'historicit{\'e} du sujet transcendantal de Kant {\`a} Heidegger,Généalogie de la raison. Essai sur l'historicité du sujet transcendantal de Kant à Heidegger,,,,,,,,,,e_pim_e_th_e_e,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,,pradelle,,,1:persons;2:self
