id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
169252,book,trabant:1981,,,1981,,"Logos Semantikos, Studia linguistica in honorem Eugenio Coseriu 1921--1981.~Vol.~1: Geschichte der Sprachphilosophie und der Sprachwissenschaft","Logos Semantikos, Studia linguistica in honorem Eugenio Coseriu 1921–1981. Vol. 1: Geschichte der Sprachphilosophie und der Sprachwissenschaft","Logos Semantikos, Studia linguistica in honorem Eugenio Coseriu 1921--1981.~Vol.~1: Geschichte der Sprachphilosophie und der Sprachwissenschaft","Logos Semantikos, Studia linguistica in honorem Eugenio Coseriu 1921–1981. Vol. 1: Geschichte der Sprachphilosophie und der Sprachwissenschaft",,,,,,,,,,,Berlin,,,de-gruyter,,,,,,,,,,,,,german,false,,,,trabant,,1:linguistics
169253,incollection,trabant:1981a,,,1981,,``\dots und die Seele leuchtet aus dem Style hervor''.~Zur Stiltheorie im 19.~Jahrhundert: Heymann Steinthal,“…und die Seele leuchtet aus dem Style hervor”. Zur Stiltheorie im 19. Jahrhundert: Heymann Steinthal,,,,,,,,,245--258,245,,,,,,,,,,,,,,,,,,,german,false,,,trabant,,,1:aesthetics
169254,incollection,trabant:1983,,,1983,,Ideelle Bezeichnung.~Steinthals Humboldt-Kritik,Ideelle Bezeichnung. Steinthals Humboldt-Kritik,,,,,,,,,251--276,251,,,,,,,,,,,,,,,,,,,german,false,,,trabant,,,1:representation
169255,book,trabant:2003,,,2003,,Vico's New Science of Ancient Signs: A Study of Sematology,Vico's New Science of Ancient Signs: A Study of Sematology,,,,,,,,,,,,,London,,,routledge,,,Translated by Sean Ward,Translated by Sean Ward,,,,,,,,,english,false,,,trabant,,,1:representation;2:natural_meaning;3:symbols
169256,incollection,trabattoni_f:2002,,,2002,,L'errore di Socrate,L'errore di Socrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,italian,false,,,trabattoni_f,,,1:history_of_philosophy
169257,incollection,trabattoni_f:2013,,,2013,,"Wittgenstein, Plato and the `Craving for Generality'","Wittgenstein, Plato and the ‘Craving for Generality'",,,,,,,,,220--248,220,,,,,,,,,,,,,,,,,,,english,false,,,trabattoni_f,,,1:history_of_philosophy
169258,incollection,trabattoni_f:2015,,,2015,,La th{\'e}orie de l'{\^a}me -- harmonie chez les commentateurs anciens,La théorie de l'âme – harmonie chez les commentateurs anciens,,,,,,,,,256--269,256,,,,,,,,,,,,,,,,,,,french,false,,,trabattoni_f,,,1:persons;2:soul;3:immortality_of_the_soul
169259,book,trabattoni_f:2016,,,2016,,Essays on Plato's Epistemology,Essays on Plato's Epistemology,,,,,,,,,,,,,Leuven,,,leuven-university-press,,,,,,,,,,,,,english,false,,,trabattoni_f,,,1:epistemology
169260,incollection,tracey_mj:2008,,,2008,,"\emph{Virtus} in the Naples Commentary on the \emph{Ethica nova} (MS Naples, Biblioteca Nazionale, VIII G 8, ff.~4ra-9vb)","Virtus in the Naples Commentary on the Ethica nova (MS Naples, Biblioteca Nazionale, VIII G 8, ff. 4ra-9vb)",,,,,,,,,55--75,55,,,,,,,,,,,,,,,,,,,english,false,,,tracey_mj,,,1:ethics
169261,book,trachsel_m-etal:2021,,,2021,,The Oxford Handbook of Psychotherapy Ethics,The Oxford Handbook of Psychotherapy Ethics,The Oxford Handbook of Psychotherapy Ethics,The Oxford Handbook of Psychotherapy Ethics,,,,,,,,,,oxford_handbooks,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oxfordhb/9780198817338.001.0001,,english,false,,,,trachsel_m;gaab;billerandorno;tekin;sadler_jz,,
