id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
35498,article,crabb_jh:1971,,,1971,,"Legal Reasoning, Justiciability and Constitution","Legal Reasoning, Justiciability and Constitution",,,,logique-et-analyse,14,53/54,15--20,,,,,,,,,,,,,,,,,,,,false,,crabb_jh,,,1:law;2:legal_reasoning
35499,book,crabbe_j:1999,,,1999,,From Soul to Self,From Soul to Self,From Soul to Self,From Soul to Self,,,,,,,,London,,,routledge,,,,,,,,,,,,,,false,,,crabbe_j,,1:persons;2:soul
35500,incollection,crabbe_j:1999a,,,1999,,Introduction,Introduction,,,,,,,1--7,,,,,,,,,,,,,,,,,,,,false,,crabbe_j,,,1:persons;2:soul
35501,article,crabbe_m:1976,,,1976,,La pr{\'e}dicativit{\'e} dans les th{\'e}ories {\'e}l{\'e}mentaires,La prédicativité dans les théories élémentaires,,,,logique-et-analyse,19,74--76,255--266,,,,,,,,,,,,,,,,,,,french,false,,crabbe_m,,,1:explanation;2:definition;3:predicativity
35502,article,crabbe_m:1978,,,1978,,Ramification et pr{\'e}dicativit{\'e},Ramification et prédicativité,,,,logique-et-analyse,21,84,399--419,,,,,,,,,,,,,,,,,,,french,false,,crabbe_m,,,1:structuralism;2:informational_structuralism;3:ramsification
35503,article,crabbe_m:1991,,,1991,,Deux r{\'e}dondances de la r{\`e}gle de Lob en logique modale,Deux rédondances de la règle de Lob en logique modale,,,,logique-et-analyse,34,133/134,15--22,,,,,,,,,,,,,,,,,,,french,false,,crabbe_m,,,1:logic;2:modal_logic
35504,article,crabbe_m:2000,,,2000,,The Rise and Fall of Typed Sentences,The Rise and Fall of Typed Sentences,,,,the-journal-of-symbolic-logic,65,4,1858--1862,,,,,,,,,,,,,,,,,,,,false,,crabbe_m,,,1:logic;2:type_theory
35505,article,crabbe_m:2004,,,2004,,L'{\'E}galit{\'e} et l'extensionnalit{\'e},L'Égalité et l'extensionnalité,,,,logique-et-analyse,47,185--188,365--374,,,,,,,,,,,,,,,,,,,french,false,,crabbe_m,,,1:identity
35506,article,crabbe_m:2005,,,2005,,Une {\'e}limination des coupures ne tol{\'e}rant pas l'extensionnalit{\'e},Une élimination des coupures ne tolérant pas l'extensionnalité,,,,logique-et-analyse,48,189--192,33--41,,,,,,,,,,,,,,,,,,,french,false,,crabbe_m,,,1:logic;2:natural_deduction;3:cut_elimination
35507,article,crabbe_m:2012,,,2012,,Reassurance via Translation,Reassurance via Translation,,,,logique-et-analyse,55,218,281--293,,,,,,,,,,,,,,,,,,,,false,,crabbe_m,,,1:logic;2:natural_deduction
35508,article,crabill_jd:2013,,,2013,,Suppose Yalcin is Wrong about Epistemic Modals,Suppose Yalcin is Wrong about Epistemic Modals,,,,philosophical-studies,162,3,625--635,,,,,,,,,,,,,,,,,10.1007/s11098-011-9785-3,,,false,,crabill_jd,,,1:epistemology;2:epistemic_modals
35509,article,cracraft:1987,,,1987,,Species Concepts and the Ontology of Evolution,Species Concepts and the Ontology of Evolution,,,,biology-and-philosophy,2,3,329--346,,,,,,,,,,,,,,,,,,,,false,,cracraft,,,1:biology;2:taxa_natural_kinds
35510,incollection,cracraft:1989,,,1989,,Species as Entities of Biological Theory,Species as Entities of Biological Theory,,,,,,,31--52,,,,,,,,,,,,,,,,,,,,false,,cracraft,,,1:biology;2:taxa_natural_kinds
35511,book,craddock_e:2020,,,2020,,Living Against Austerity: A Feminist Investigation of Doing Activism and Being Activist,Living Against Austerity: A Feminist Investigation of Doing Activism and Being Activist,,,,,,,,,,Bristol,,,bristol-university-press,,,,,,,,,,,10.51952/9781529205718,,,false,,craddock_e,,,1:political_philosophy;2:feminism
35512,book,craemerruegenberg-speer:1994,,,1994,,"Scientia und ars im Hoch- und Sp{\""a}tmittelalter.~Albert Zimmerman zum 65.~Geburtstag",Scientia und ars im Hoch- und Spätmittelalter. Albert Zimmerman zum 65. Geburtstag,"Scientia und ars im Hoch- und Sp{\""a}tmittelalter.~Albert Zimmerman zum 65.~Geburtstag",Scientia und ars im Hoch- und Spätmittelalter. Albert Zimmerman zum 65. Geburtstag,,,,22,,,miscellanea_mediaevalia,Berlin,,,de-gruyter,,,,,,,,,,,,,ngerman,false,,,craemerruegenberg;speer,,1:science;2:history_of_science
35513,incollection,craemerruegenberg:1972,,,1972,,"{\""U}ber methodische Schwierigkeiten bei der Auslegung von moralischen Werturteilen",Über methodische Schwierigkeiten bei der Auslegung von moralischen Werturteilen,,,,,,,133--158,,,,,,,,,,,,,,,,,,,ngerman,false,,craemerruegenberg,,,1:ethics
35514,article,craft_jl:1979,,,1979,,Identity Problems,Identity Problems,,,,philosophical-investigations,2,4,34--46,,,,,,,,,,,,,,,,,,,,false,,craft_jl,,,1:identity
35515,article,crager:2018,,,2018,,Three Ones and Aristotle's \emph{Metaphysics},Three Ones and Aristotle's Metaphysics,,,,metaphysics,1,1,110--134,,,,,,,,,,,,,,,,,,,,false,,crager,,,1:complexity;2:unity
35516,incollection,cragg_w:2018,,,2018,,"Corruption, Bribery, and Moral Norms Across National Boundaries","Corruption, Bribery, and Moral Norms Across National Boundaries",,,,,,,573--590,,,,,,,,,,,,,,,,,,,,false,,cragg_w,,,1:ethics;2:business_ethics
35517,article,craggs-wood:2005,,,2005,,Evaluating Discourse and Dialogue Encoding Schemes,Evaluating Discourse and Dialogue Encoding Schemes,,,,computational-linguistics,31,3,289--294,,,,,,,,,,,,,,,,,,,,false,,craggs;wood_mm,,,1:pragmatics;2:discourse;3:discourse_analysis
35518,article,crahay:1954,,,1954,,"Logique formelle, empirisme logique et v{\'e}rit{\'e}","Logique formelle, empirisme logique et vérité",,,,dialectica,8,32,437--456,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1954.tb01268.x,,french,false,,crahay,,,1:logic
35519,book,crahay:1957,,,1957,,Le formalisme logico-math{\'e}matique et le probl{\`e}me du non-sens,Le formalisme logico-mathématique et le problème du non-sens,,,,,,,,,li_e_ge_biblioth_e_que_de_la_facult_e,Paris,,,les-belles-lettres,,,,,,,,,,,,,french,false,,crahay,,,1:mathematics;2:nature_of_mathematics;3:formalism_in_mathematics
35520,incollection,craig_ad:2016,,,2016,,Interoception and Emotion: A Neuroanatomical Perspective,Interoception and Emotion: A Neuroanatomical Perspective,,,,,,,215--234,,,,,,,,,,,,,,,,,,,,false,,craig_ad,,,1:feeling
35521,book,craig_c:2023,,,2023,,Memory and Political Art in Plato's \emph{Statesman},Memory and Political Art in Plato's Statesman,,,,,,,,,,"Lanham, Maryland",,,lexington-books,,,,,,,,,,,,,,false,,craig_c,,,
35522,incollection,craig_ca:2015,,,2015,,"Alexander Bain, Associationism, and Scottish Philosophy","Alexander Bain, Associationism, and Scottish Philosophy",,,,,,,95--117,,,,,,,,,,,,,,,,,,,,false,,craig_ca,,,1:history_of_philosophy
35523,book,craig_e-etal:2019,,,2019,,The Wiley World Handbook of Existential Therapy,The Wiley World Handbook of Existential Therapy,The Wiley World Handbook of Existential Therapy,The Wiley World Handbook of Existential Therapy,,,,,,,,"Hoboken, New Jersey",,,wiley-blackwell,,,,,,,,,,,,,,false,,,craig_e;laengle_a;schneider_kj;tantam;duplock,,
35524,incollection,craig_ej:1975,,,1975,,The Problem of Necessary Truth,The Problem of Necessary Truth,,,,,,,1--31,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:modality
35525,incollection,craig_ej:1985,,,1985,,Arithmetic and Fact,Arithmetic and Fact,,,,,,,89--112,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:mathematics;2:arithmetic
35526,article,craig_ej:1985a,,,1985,,Doubts about the Concept of Reason,Doubts about the Concept of Reason,,,,proceedings-of-the-aristotelian-society-supplementary-volume,59,,268--283,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:action;2:reasons_for_action
35527,incollection,craig_ej:1986,,,1986,,David Hume,David Hume,,,,,,,91--91,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:history_of_philosophy
35528,incollection,craig_ej:1986a,,,1986,,Hume on Thought and Belief,Hume on Thought and Belief,,,,,,,93--110,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:belief
35529,incollection,craig_ej:1986b,,,1986,,Privacy and Rule-Following,Privacy and Rule-Following,,,,,,,169--186,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:representation;2:meaning_skepticism;3:rule_following
35530,article,craig_ej:1987,,,1987,,The Practical Explication of Knowledge,The Practical Explication of Knowledge,,,,proceedings-of-the-aristotelian-society,87,,211--226,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:knowledge
35531,book,craig_ej:1990,,,1990,,Knowledge and the State of Nature: An Essay in Conceptual Synthesis,Knowledge and the State of Nature: An Essay in Conceptual Synthesis,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/0198238797.001.0001,,,false,,craig_ej,,,1:epistemology
35532,article,craig_ej:1991,,,1991,,Advice to Philosophers: Three New Leaves to Turn Over,Advice to Philosophers: Three New Leaves to Turn Over,,,,proceedings-of-the-british-academy,76,,265--281,,,,,,,,,Reprinted in \citet[95--112]{baldwin_t-smiley:2004},Reprinted in Baldwin and Smiley (2004),,,,,,,,,,false,,craig_ej,,,1:metaphilosophy
35533,incollection,craig_ej:1993,,,1993,,Understanding Scepticism,Understanding Scepticism,,,,,,,215--233,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:skepticism
35534,book,craig_ej:1996,,,1996,,The Mind of God and the Works of Man,The Mind of God and the Works of Man,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/0198236824.001.0001,,,false,,craig_ej,,,
35535,incollection,craig_ej:1997,,,1997,,Meaning and Privacy,Meaning and Privacy,,,,,,,127--145,,,,,,,,,Reprinted in \citet[250--266]{hale_b-etal:2017},"Reprinted in Hale, Wright, and Miller (2017)",,,,,,,,,,false,,craig_ej,,,1:representation;2:meaning_skepticism;3:private_language_argument
35536,book,craig_ej:1998,,,1998,,The Routledge Encyclopedia of Philosophy,The Routledge Encyclopedia of Philosophy,The Routledge Encyclopedia of Philosophy,The Routledge Encyclopedia of Philosophy,,,,,,,,London,,,routledge,,,The Routledge Encyclopedia was made available online in 2002 and is now regularly updated,The Routledge Encyclopedia was made available online in 2002 and is now regularly updated,,,,,,,,https://www.rep.routledge.com,,false,,,craig_ej,,1:encyclopedia
35537,article,craig_ej:2000,,,2000,,Response to \citet{lehrer_k:2000e},Response to Lehrer (2000),,,,philosophy-and-phenomenological-research,60,3,655--665,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:epistemology
35538,incollection,craig_ej:2000a,,,2000,,Hume on Causality: Projectivist \emph{and} Realist?,Hume on Causality: Projectivist and Realist?,,,,,,,113--121,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:causation
35539,book,craig_ej:2002,,,2002,,Philosophy.~A Very Short Introduction,Philosophy. A Very Short Introduction,,,,,,55,,,very_short_introductions,Oxford,,,oxford-university-press,,,,,,,,,,,,,,false,,craig_ej,,,1:metaphilosophy
35540,book,craig_ej:2005,,,2005,,The Shorter Routledge Encyclopedia of Philosophy,The Shorter Routledge Encyclopedia of Philosophy,The Shorter Routledge Encyclopedia of Philosophy,The Shorter Routledge Encyclopedia of Philosophy,,,,,,,,London,,,routledge,,,Abridged version of \citet{craig_ej:1998},Abridged version of Craig (1998),,,,,,,,,,false,,,craig_ej,,1:encyclopedia
35541,incollection,craig_ej:2007,,,2007,,Geneaologies and the State of Nature,Geneaologies and the State of Nature,,,,,,,181--200,,,,,,,,,,,,,,,,,,,,false,,craig_ej,,,1:ethics
35542,book,craig_ej:2020,,,2020,,Philosophy.~A Very Short Introduction,Philosophy. A Very Short Introduction,,,,,,,,,very_short_introductions,Oxford,,,oxford-university-press,,2,,,,,,,,,,,,false,,craig_ej,,,1:metaphilosophy
35543,incollection,craig_j:2008,,,2008,,The Growth of English Puritanism,The Growth of English Puritanism,,,,,,,34--47,,,,,,,,,,,,,,,,,,,,false,,craig_j,,,1:religion;2:theology
35544,book,craig_rt-tracey:1983,,,1983,,"Conversational Coherence: Form, Structure and Strategy","Conversational Coherence: Form, Structure and Strategy","Conversational Coherence: Form, Structure and Strategy","Conversational Coherence: Form, Structure and Strategy",,,,,,,,"Thousand Oaks, California",,,sage-publications,,,,,,,,,,,,,,false,,,craig_rt;tracey_k,,1:pragmatics;2:discourse;3:discourse_analysis
35545,incollection,craig_rt-tracey:1983a,,,1983,,Introduction,Introduction,,,,,,,1--24,,,,,,,,,,,,,,,,,,,,false,,craig_rt;tracey_k,,,1:pragmatics;2:discourse;3:discourse_analysis
35546,book,craig_wl-meister:2009,,,2009,,"God is Great, God is Good: Why Believing in God is Reasonable and Responsible","God is Great, God is Good: Why Believing in God is Reasonable and Responsible","God is Great, God is Good: Why Believing in God is Reasonable and Responsible","God is Great, God is Good: Why Believing in God is Reasonable and Responsible",,,,,,,,"Downers Grove, Illinois",,,inter-varsity-press,,,,,,,,,,,,,,false,,,craig_wl;meister_c,,1:religion;2:epistemology_of_religion
35547,book,craig_wl-moreland:2009,,,2009,,The Blackwell Companion to Natural Theology,The Blackwell Companion to Natural Theology,The Blackwell Companion to Natural Theology,The Blackwell Companion to Natural Theology,,,,,,,blackwell_philosophy_guides,Chichester,,,wiley-blackwell,,,,,,,,,,,10.1002/9781444308334,,,false,,,craig_wl;moreland_jp,,1:religion;2:theology;3:natural_theology
35548,article,craig_wl-quine:1952,,,1952,,On Reduction to a Symmetric Relation,On Reduction to a Symmetric Relation,,,,the-journal-of-symbolic-logic,17,3,188,,,,,,,,,,,,,,,,,,,,false,,craig_wl;quine,,,1:structuralism;2:relations
35549,incollection,craig_wl-sinclair:2009,,,2009,,The \emph{kal{\={a}}m} Cosmological Argument,The kalām Cosmological Argument,,,,,,,101--201,,,,,,,,,,,,,,,,,,,,false,,craig_wl;sinclair_jd,,,1:religion;2:arguments_for_the_existence_of_god;3:cosmological_argument
35550,book,craig_wl-sinnottarmstrong:2004,,,2004,,God? A Debate between a Christian and a Atheist,God? A Debate between a Christian and a Atheist,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,,false,,craig_wl;sinnottarmstrong,,,1:religion
35551,book,craig_wl-smith:1993,,,1993,,"Theism, Atheism, and Big Bang Cosmology","Theism, Atheism, and Big Bang Cosmology",,,,,,,,,,"Crows Nest, Australia",,,george-allen-unwin,,,,,,,,,,,,,,false,,craig_wl;smith_q,,,1:religion;2:god
35552,book,craig_wl-smith:2007,,,2007,,"Einstein, Relativity and Absolute Simultaneity","Einstein, Relativity and Absolute Simultaneity","Einstein, Relativity and Absolute Simultaneity","Einstein, Relativity and Absolute Simultaneity",,,,4,,,routledge_studies_in_contemporary_philosophy,London,,,routledge,,,,,,,,,,,,,,false,,,craig_wl;smith_q,,1:space_spacetime;2:relativity_theory;3:special_relativity
35553,incollection,craig_wl-smith:2007a,,,2007,,Introduction,Introduction,,,,,,,1--10,,,,,,,,,,,,,,,,,,,,false,,craig_wl;smith_q,,,1:space_spacetime;2:relativity_theory
35554,article,craig_wl:1953,,,1953,,On Axiomatizability within a System,On Axiomatizability within a System,,,,the-journal-of-symbolic-logic,18,1,30--32,,,,,,,,,,,,,,,,,,,,false,,craig_wl,,,1:representation;2:coordination;3:variables
35555,article,craig_wl:1956,,,1956,,Replacement of Auxiliary Expressions,Replacement of Auxiliary Expressions,,,,the-philosophical-review,65,1,38--55,,,,,,,,,,,,,,,,,,,,false,,craig_wl,,,1:representation;2:coordination;3:variables
35556,article,craig_wl:1956a,,,1956,,Review of \citet{beth:1956},Review of Beth (1956),,,,the-journal-of-symbolic-logic,21,,194--195,,,,,,,,,,,,,,,,,,,,false,,craig_wl,,,1:logic
35557,article,craig_wl:1957,,,1957,,Linear Reasoning.~A New Form of the Herbrand-Gentzen Theorem,Linear Reasoning. A New Form of the Herbrand-Gentzen Theorem,,,,the-journal-of-symbolic-logic,22,,250--268,,,,,,,,,,,,,,,,,,,,false,,craig_wl,,,1:logic;2:proof_theory
35558,article,craig_wl:1957a,,,1957,,Three Uses of the Herbrand-Gentzen Theorem in Relating Model Theory and Proof Theory,Three Uses of the Herbrand-Gentzen Theorem in Relating Model Theory and Proof Theory,,,,the-journal-of-symbolic-logic,22,,269--285,,,,,,,,,,,,,,,,,,,,false,,craig_wl,,,1:logic;2:proof_theory
35559,article,craig_wl:1960,,,1960,,Bases for First-Order Theories and Subtheories,Bases for First-Order Theories and Subtheories,,,,the-journal-of-symbolic-logic,25,,97--142,,,,,,,,,,,,,,,,,,,,false,,craig_wl,,,1:logic;2:first_order_logic
35560,book,craig_wl:1974,,,1974,,Logic in Algebraic Form.~Three Languages and Theories,Logic in Algebraic Form. Three Languages and Theories,,,,,,72,,,studies_in_logic_and_the_foundations_of_mathematics,Amsterdam,,,north-holland-publishing-co,,,,,,,,,,,,,,false,,craig_wl,,,1:logic;2:algebraic_logic
35561,incollection,craig_wl:1974a,,,1974,,Diagonal Relations,Diagonal Relations,,,,,,,91--104,,,,,,,,,,,,,,,,,,,,false,,craig_wl,,,
35562,article,craig_wl:1975,,,1975,,A Further Critique of Reichenbach's Cosmological Argument [on \citet{reichenbach_b:1975}],A Further Critique of Reichenbach's Cosmological Argument [on Reichenbach (1975)],,,,international-journal-for-philosophy-of-religion,9,1,53--60,,,,,,,,,,,,,,,,,,,,false,,craig_wl,,,1:religion;2:arguments_for_the_existence_of_god;3:cosmological_argument
35563,article,craig_wl:1977,,,1977,,The Cosmological Argument and the Possibility of Infinite Temporal Regression,The Cosmological Argument and the Possibility of Infinite Temporal Regression,,,,archiv-fur-geschichte-der-philosophie,59,3,261--279,,,,,,,,,,,,,,,,,,,,false,,craig_wl,,,1:time;2:eternity
35564,book,craig_wl:1979,,,1979,,The Kal{\={a}}m Cosmological Argument,The Kalām Cosmological Argument,,,,,,,,,library_of_philosophy_and_religion,London,,,mac-millan-publishing-co,,,,,,,,,,,,,,false,,craig_wl,,,1:religion;2:arguments_for_the_existence_of_god;3:cosmological_argument
